8139356,"An optical head device has at least one upward-reflecting mirror, objective lenses, an objective lens actuator, and a moving mechanism. The upward-reflecting mirror receives an incident luminous flux having a wavelength emitted from a semiconductor, and changes its direction. The objective lenses having mutually different numerical apertures condense the luminous flux whose direction has been changed by the upward-reflecting mirror to radiate a condensed luminous flux onto an information recording medium. The objective lens actuator moves the objective lenses in the focus direction of the information recording medium so that the luminous flux incident on the information recording medium attains a focused state. The moving mechanism moves the upward-reflecting mirror so that the luminous flux is incident on the information recording medium via any one of the objective lenses."
8139357,"In a Packet Switched Data Network (PSDN) having a Local Area Network (LAN) interface, an auxiliary controller controls all protocols of the LAN interface through an interrupt routine and transmits a state-monitoring signal after processing the protocols. A main controller compares a transmitting period of the state-monitoring signal transmitted from the auxiliary controller with a critical time and changes a state of the auxiliary controller from a usable state to an unusable state or from the unusable state to the usable state in accordance with a result of the comparison. As a result, even when traffic is congested in a certain LAN interface or a certain LAN interface is infected with a virus to such an extent that the interface fails to operate, an overload in a main processor is prevented."
8139358,A method of simplifying the encoding of a predetermined number of bits of data into frames including adding error coding bits so that a ratio of the frame length times the baud rate of the frame times he bit packing ratio of the data divided the total bits of data is always an integer. The method may also convolutionally encode the bits of data so that the same equation is also always an integer.
8139359,"Methods and systems for simultaneous transmission of simulcast and single cast information over a hybrid point to multipoint communication systems, including the steps of: selecting an area to be ubiquitously covered by a common channel; assigning a first wireless client to the common channel; assigning a second wireless client to a first private channel; setting a first hybrid converter and a second hybrid converter having an aggregated coverage area that comprises the selected area; connecting the first hybrid converter using an orthogonal multi-carrier transmission having a first frequency and the second hybrid converter using an orthogonal multi-carrier transmission having a second frequency to a centralized synchronizing communication controller via a shared signal wired distribution line; converting, by using the first hybrid converter, the first frequency transmission to a third orthogonal multi-carrier wireless transmission having a third frequency; converting, by using the second hybrid converter, the second frequency transmission to a fourth orthogonal multi-carrier wireless transmission having the third frequency; and creating a downlink ubiquitous coverage in the selected area by transmitting the third and the fourth transmissions, each comprising a common MAP over a first sub-channel, a common payload over a second sub-channel, and a first private payload and a second private payload, correspondingly, over a third sub-channel, wherein the third and fourth transmissions are at least partially coverage-overlapping and are synchronizing and bandwidth allocating a first wireless client and a second wireless client."
8139360,"An exposure apparatus includes a substrate stage movable while holding a substrate, a substrate alignment system which detects an alignment mark (<b>1</b>) on the substrate held by the substrate stage and detects a reference mark (PFM) provided on the substrate stage, and a mask alignment system which detects, via a projection optical system, a reference mark (MFM) provided on the substrate stage. The reference mark (PFM) on the substrate stage is detected without a liquid by using the substrate alignment system, and the reference mark (MFM) on the substrate stage is detected using the mask alignment system via the projection optical system and the liquid. Then, a positional relationship between a detection reference position of the substrate alignment system and a projection position of an image of a pattern is obtained, thereby accurately performing alignment processing in the liquid immersion exposure."
8139361,"Methods and apparatus to route an emergency communication session for a multi-mode communication device are disclosed. An example method comprises detecting a call initiation at a user device, determining whether the user device is communicatively coupled to a cellular communication network, and initiating a mesh network routing algorithm at the user device to establish a communication session from the user device to a gateway node via a wireless Internet-based network when the user device is not communicatively coupled to the cellular communication network."
8139362,"A detachable hard drive with an electromagnetic switch comprises a tray, a fastening unit and an electromagnetic switch. The electromagnetic switch is powered on when the hard drive is in operation, and sequentially the fastening unit is electrically controlled by the electromagnetic switch to automatically fasten with the housing body of an electronic product. On the contrary, the electromagnetic switch is powered off when the hard drive stops the operation so as to the hard drive can be released from the electronic product. Thus, the invention relating to the detachable hard drive with an electromagnetic switch is to ensure the hard drive can be securely released from the electronic product when the electromagnetic switch is powered off for preventing the data erased and the firmware damaged."
8139363,"Sharing content among users of mobile devices is facilitated and controlled by a system and method that employs a content sharing application to receive and process requests to share content amongst users of devices such as mobile devices and personal computers. Recipients receive share content messages from the content sharing application. The messages may contain links to shared content. The content sharing application is associated with an application program interface made available to content providers so that they can create user-selectable share content links or options displayed on display descriptions associated with the content. The content sharing application performs device capability checks so that selected recipients do not receive share content messages that contain links to content that is not compatible with their devices. In this way, users can select to share both device-dependent and device-independent content, even if the content provider does not always perform device compatibility checks."
8139364,"An audio sound system has a printed circuit board disposed within a compact case. The PCB has a power conversion circuit for generating an operating potential, audio amplifier circuit coupled for receiving the operating potential to amplify an audio signal, and peak voltage and current limiting circuit coupled to the audio amplifier circuit to avoid hard clipping of the audio signal. The power conversion circuit has heat-generating components. A cooling tunnel is mounted over the printed circuit board. A cooling fan is mounted in the compact case adjacent a first opening of the cooling tunnel for directing air flow through a second opening of the cooling tunnel over the PCB. The cooling tunnel has a notch formed in a side of the cooling tunnel for directing air flow over the PCB. The audio amplifier circuit can generate greater than 500 watts into a 4-ohm load."
8139365,A provider device determines that a failure has occurred in a link or path and notifies a customer device of the failure. The notifying causes the customer device to become aware of the failure in less than one second.
8139366,"A system and method may include receiving a connection request including announcement information, the announcement information being associated with a distinctive announcement, and establishing a data session over a data network with a remote communication device based on the connection request. The system and method may further include mapping the announcement information to an alerting pattern, and generating an alerting signal for producing the alerting pattern."
8139367,A thermal conductive member includes linear high thermal conductivity materials; a first solder layer provided at first end sides of the linear high thermal conductivity materials; and a second solder layer provided at second end sides of the linear high thermal conductivity materials; wherein at least one of the first end sides and the second end sides of the linear high thermal conductivity materials are connected to the first solder layer or the second solder layer.
8139368,"The present disclosure generally pertains to systems and methods for using predefined network addresses in wireless sensor networks. In one exemplary embodiment, a system comprises a first node and a plurality of nodes defining a wireless sensor network. The wireless sensor network is configured to allow nodes to dynamically join, and each of the plurality of nodes has a respective network address for the wireless sensor network. The first node has a predefined network address that identifies the first node in the wireless sensor network, and the predefined network address is known to the first node prior to the first node joining the wireless sensor network such that the first node is able to immediately communicate via the wireless sensor network using the predefined network address upon joining the wireless sensor network."
8139369,"A switch architecture and method provides scaling through multi-level load balancing of flows across data and application processing planes. An input/output module receives a communication session flow (forward) from a client device and selects one of a plurality of data processors to process the flow. The selected data processor determines the level of processing needed for the forward flow and selects an application processor from a plurality of such application processors. The application processor generates a session structure identifying actions to be performed on the forward flow and transfers the session structure to the selected data processor to perform the actions on the forward flow. The application processor also predictively generates and offloads a session structure for the associated reverse flow. If the reverse session structure is offloaded to a different data processor, either the forward or reverse flow redirects packets, or is redirected, to the data processor hosting the other flow. Typically, the redirection is accomplished by offloading a redirection structure as the offloaded session structure."
8139370,This invention patent is a utility type of car fan controller. The controller has a housing and inside the housing is a circuit. The housing has a top cover forming a cavity and flat bottom plate. The circuit has a circuit board and an adjustment device with other electronic components. The circuit board has a socket connector and a wire harness connector. The top cover has socket connector aligned with socket connector opening. The top cover also has a wire harness connector aligned to wire harness connector socket. The modular practical new type of invention design facilitates faster assembly and more convenient flexible use.
8139371,"Disclosed relates to an automatic fall behind warning method and system applied in a group activity environment. Each individual in the group corresponds to a node and all of such nodes form an independent network. The method initializes an outside node table for the group and gets a link quality index table (LQI table) among the nodes on the network. A table specifying outside and inside nodes for the network topology is generated via an algorithm. Then the method checks if there is a node being disappearing from the outside nodes of the generated table. If not, it updates the outside node table and continues to get a newest LQI table. If so, the node falls behind is confirmed and a warning notice is automatically generated once the disappearing node is not an inside node is verified. Otherwise, the method returns to the step of updating the outside node table."
8139372,"Disclosed herein is a printed circuit board assembly of an electronic appliance including a plurality of boards on which electrical parts to perform functions necessary for the electronic appliance are separately arranged according to the specification of the electronic appliance. The printed circuit board assembly is divided into a plurality of boards, such that electrical parts having a common specification and electrical parts having different specifications are arranged on different boards, thereby optimizing the printed circuit board assembly and configuring the boards according to the specification of the electronic appliance without loss. Microprocessors are arranged on the boards, and the boards are connected to each other in a serial communication, thereby reducing the number of wiring harnesses (W/H) and thus configuring the printed circuit board assembly with high reliability. Furthermore, the boards are connected to each other in an insulation manner, thereby configuring the boards in an anti-resistance structure."
8139373,The decision within a packet processing device to transmit a newly arriving packet into a queue to await further processing or to discard the same packet is made by a flow control method and system. The flow control is updated with a constant period determined by storage and flow rate limits. The update includes comparing current queue occupancy to a threshold. The outcome of the update is adjustment up or down of the transmit probability value. The value is stored for the subsequent period of flow control and packets arriving during that period are subject to a transmit or discard decision that uses that value.
8139374,A bi-directional DC-DC converter has a transformer for connecting a voltage type full bridge circuit connected to a first power source and a current type switching circuit connected to a second power source. A voltage clamping circuit constructed by switching elements and a clamping capacitor is connected to the current type switching circuit. The converter has a control circuit for cooperatively making switching elements operative so as to control a current flowing in a resonance reactor.
8139375,"When a request is sent by a switching unit, relating to the use of at least one subset of a codec mode configuration for the establishment of a transcoder-free operation connection by a radio network controller, it is checked whether the at least one requested subset is supported by the radio network controller. If the at least one subset of at least one codec mode configuration is supported, a transcoder-free operation connection to the switching unit and to the communication terminal is established by the radio network controller. Furthermore, a message relating to the at least one subset of the codec mode configuration to be used is signalled from the radio network controller to the communication terminal for the transmission of data."
8139376,"A mechanism is disclosed for enabling load balancing to be achieved in a loop-free switching path, reverse path learning network, such as an Ethernet network. The network is divided into a plurality of virtual networks, with each virtual network providing a different path through the network. When it comes time to send a set of information through the network, one of the plurality of virtual networks, and hence, one of the plurality of paths, is selected. The set of information is then updated to indicate the selected virtual network, and sent into the network to be transported along the selected path. With multiple paths, and with the ability to select between the multiple paths, it is possible to balance the load imposed on the multiple paths."
8139377,"The present invention is directed to largely improve the efficiency at the time of light load of a power supply apparatus using a power factor correction (PFC) controller. A PFC controller is provided with a voltage-current converter. The voltage-current converter converts voltage of a signal output from an error amplifier for detecting voltage level of output voltage to an arbitrary current value and outputs the current value as a correction current. The voltage-current converter outputs a correction current of a large current value when the error amplifier detects that the load is light, and the PFC controller performs control to decrease the output voltage."
8139378,"Systems and methods for managing communications network congestion are provided. In an embodiment, the system includes a radio access network (RAN) interface configured to receive RAN congestion indicators, a congestion correlator module configured to correlate RAN congestion indicators to service congestion indicators, a database comprising a set of congestion based policy rules, a policy controller module configured to apply the congestion-based policy rules to achieve a policy decision, and a policy enforcement control point interface configured to transmit network control instructions to enforce the policy decisions. In another embodiment of the invention, a method is provided for managing communications network congestion, that includes receiving one or more radio access network (RAN) congestion indicators, correlating the one or more RAN congestion indicators to one or more service congestion indicators, applying a congestion-based policy rule based on service congestion indicators to generate a policy decision, and implementing the policy decision."
8139379,"The present invention relates to a multi-media broadcast and multicast service (MBMS) providing system and a method thereof. The MBMS providing system provides an MBMS to a terminal having an MBMS function. The MBMS providing system includes a service center and a radio access network. The service center provides MBMS data and metadata having service announcement information abut the MBMS to the terminal. The radio access network periodically transmits establishment information for receiving the metadata to the terminal, and provides the metadata and the MBMS data received from the service center to the terminal through nodes for transmitting data. The establishment information includes first establishment information having a service identifier and IP/UDP parameters for receiving the metadata, and second establishment information for establishing a radio channel."
8139380,"A method for producing a configurable content-addressable memory (CAM) cell design, in which the method includes: inputting the configurable CAM cell design to a computer, the configurable CAM cell design capable of being configured as one of a binary CAM design and a ternary CAM design, depending on connections of a metal overlay; selecting one of a first metal overlay design for the binary CAM design and a second metal overlay design for a ternary CAM design; if the first metal overlay design is selected, then combining the first metal overlay design with the configurable CAM cell design to produce a binary CAM design including two binary CAM cells with a single search port, and outputting the binary CAM design; and if the second metal overlay design is selected, then combining the second metal overly design with the configurable CAM cell design to produce a ternary CAM design including a single ternary CAM cell with two search ports, and outputting the ternary CAM design by the computer."
8139381,"A method for alignment of a substrate, in which the substrate includes a mark in a scribe lane, and the scribe lane extends along a longitudinal direction as a first direction. The mark has a periodic structure in the first direction. The method includes providing an illumination beam for scanning the mark in a direction perpendicular to a direction of the mark's periodic structure along a first scan path across the mark, scanning the spot of the illumination beam along a second scan path across the mark, the second scan path being parallel to the first scan path, wherein the second scan path is shifted relative to the first scan path over a first shift that corresponds to a fraction of the repeating distance of the periodic structure."
8139382,"This invention relates to a system and method of monitoring, by establishing end to end loopback testing across one or more networks with dissimilar transport technologies. The system allows for connection in loopback mode from a standard interface on a test device to a media adaptor located on an IP-based access network, such as a standard multimedia terminal adapter (“MTA”). End-to-End Quality of service delivered over the transmit and receive path can thus be monitored. Loopback tests are initiated from designated endpoints on the network and made operational by attaching a tag to a telephone number, to allow the gateway to signal connection mode to a call agent. The system and method overcome certain inherent limitations of the MGCP/NCS architecture."
8139383,"Provided are information storage devices using movement of magnetic domain walls and methods of operating information storage devices. An information storage device includes a magnetic track and an operating unit. The magnetic track includes a plurality of magnetic domains separated by magnetic domain walls. The size of the operating unit is sufficient to cover at least two adjacent magnetic domains. And, the operating unit may be configured to write/read information to/from a single magnetic domain as well as a plurality of magnetic domains of the magnetic track."
8139384,"A reflection characteristic measuring apparatus capable of scanning a specimen surface of a sheet specimen at a high speed is provided. The reflection characteristic measuring apparatus includes a group of illuminating and light-receiving systems for directing illuminating light onto the specimen surface of the sheet specimen held by a specimen holding roller pair and for receiving reflected light from the specimen surface. The illuminating and light-receiving systems measure a spectral characteristic of the received reflected light. The illuminating and light-receiving systems are disposed over one-dimensional arrays of color samples which extend in the longitudinal direction of the sheet specimen, and scan the one-dimensional arrays in a direction opposite to a direction in which the sheet specimen is transported."
8139385,"A satellite communication system is disclosed that utilizes multiple antenna for subscriber terminals to process streams. A first node relays a first stream between the ground station and the subscriber terminals. A second node relays the second lower information rate signal to the subscriber terminals. Spatial relationships are used to differentiate the first stream from the second stream. At least one of the first and second nodes includes a satellite, and the first and second nodes are separated by 50 miles or more. Optionally, frequency ranges for the first and second streams overlap in time. In some cases, the second stream can contain additional information where the second node is terrestrial."
8139386,"Embodiments of the invention provide flow control of incoming data packets to data processing resources via a controller that can receive and react to advanced backpressure messages. These advanced backpressure messages are used to rate limit the data packets based one or more of the following factors: traffic class, traffic priority, destination port. The controller can also generate a traffic preference message to an upstream source of the data packets to inform the upstream unit of the most appropriate type of data that should be transmitted downstream at that time, thereby improving the likelihood of the transmitted data being processed in a proper and timely manner by the downstream data processing resources. Embodiments of the invention can improve the performance of a communications system during periods of congestion by ensuring that high-priority traffic has precedence over traffic of lower priority while maximizing utilization of the ingress data path bandwidth."
8139387,"Certain examples described herein are directed to optical devices and systems that include first and second optical elements. In some examples, the first optical element may be configured to pass light received from an excitation source, and the second optical element may be optically coupled to the first optical element and may be configured to reflect incident light from the first optical element back to the first optical element and configured to pass the light reflected from the first optical element. Methods using the devices and systems are also described."
8139388,"The present invention relates to a method of providing load sharing through network controlled cell reselection in a mobile radio communications network, including delivering an offset parameter to User Equipment within the network for biasing the said reselection, the method further including the step of broadcasting the offset parameter to the User Equipment within system information and so as to be cell-specific, further delivering load-sharing-priority-keys and subsequently processing the offset parameter with the load-sharing-priority-keys so as to become User Equipment specific."
8139389,A mobile communication device includes a first wireless transceiver that receives a first inbound RF signal and that transmits a first outbound RF signal based on a first power supply signal. A second wireless transceiver receives a second inbound RF signal and that transmits a second outbound RF signal based on a second power supply signal. A processing module generates at least one power mode signal based on first transmit power control data received via the first inbound RF signal. A power management circuit adjusts a first power consumption parameter of the first power supply signal and a second power consumption parameter of the second power supply signal based on the at least one power mode signal.
8139390,"Embodiments of a communication system, a method, and a device for use with the communication system are described. Communication between the devices in the communication system may be enabled by the method. In particular, nodes or devices (henceforth referred to as devices) in a network (such as an ad-hoc network) in the communication system may exchange a dynamic network context via communication with neighboring devices. These devices may use the dynamic network context to determine how network resources are shared during the communication, including performing context-aware packet switching of packets (including data packets) in an information flow."
8139391,"A method for generating a variable pulse width signal on an integrated circuit (IC) chip, includes receiving a first clock signal on the IC chip and receiving a second clock signal on the IC chip having a variable delay relative to the first clock signal. A signal having a rising edge triggered by a rising edge of the first clock signal and a falling edge triggered by a rising edge of the second clock signal is output. The output signal is provided to circuitry on the chip, such as a magnetoresistive junction (MTJ) cell of a spin torque transfer magnetic random access memory (STT-MRAM)."
8139392,"An optical fiber probe for an optical measuring device having a mechanical receptacle into which an optical fiber is inserted, having a fiber end piece which projects over the mechanical receptacle and is designed for guiding a measuring beam onto a measuring object. In the area of the fiber end piece and/or in the area of the mechanical receptacle, the optical fiber is provided, at least regionally, with coating that stabilizes it. The coating provides the fiber end piece with improved mechanical stability and reduced tendency to vibrate, making it possible to make it substantially longer than without the coating."
8139393,"In an example embodiment, a method of service discovery and correlation is provided. In example embodiments, a network management system discovers, categorizes, and stores data on network elements (e.g., devices, provisioning, relationships, protocols, and topology) in a carrier network. Using a unique set of rules, relational groupings based on the discovered network elements may be created. The relational groupings, in turn, facilitate creation of a centralized carrier service view. By correlating the results of the discovery process with the centralized carrier service view, fault management, availability of service, and other observations of services can be deduced."
8139394,The disclosed phase change random access memory apparatus is configured to program a predetermined phase change memory cell in the phase change memory apparatus in response to a plurality of write instructions applied at independent points of time.
8139395,Access to a wireless local area network (WLAN) is controlled by identifying a D3 system event. The wireless local area network device associated with the D3 system event is removed and the removal of the wireless local area network device is reported to a wireless local area network device manager. A driver of the wireless local area network device is unloaded and any remaining wireless local area network devices within the wireless local area network are powered down.
8139396,"This invention provides a position measuring method for measuring a surface level of melt in a crucible arranged in the inside of a Czochralski furnace based on a principle of triangulation, in which a light source and a photo detector are provided; light emitted from the light source is applied to the surface of the melt; and the light reflected by the surface of the melt is received by the photo detector, the method comprising: providing a member in the vicinity of the surface of the melt; and causing the emitted light to be reflected by the member, applying the reflected light to the surface of the melt, and causing the light reflected by the surface of the melt to be received by the photo detector."
8139397,"A circuit includes a transceiver coupled to transmit an outbound signal in accordance with a plurality of transmit parameters to at least one remote station and receive an inbound signal from the at least one remote station. The transceiver detects a packet transmission failure, selects one of a plurality of transmission failure causes, and adjusts at least one of a plurality of transmit parameters, based on the selected one of the plurality of transmission failure causes."
8139398,A method for timing a full duplex pulsed wireless communication system between first and second transceivers is disclosed. At least one of the transceivers is mobile. A propagation time between the first and second transceivers is calculated. A pulse period of the first transceiver is set to be twice the propagation time divided by an integer. The second transceiver's pulse period is set to be equal to the pulse period of the first transceiver to enable the first and second transceivers to transmit and receive pulses with a substantially reduced risk of a collision between pulses transmitted from the first and second transceivers.
8139399,"A nonvolatile semiconductor storage device capable of storing a plurality of bits of data in one memory cell by assigning multivalued data having a higher-order bit selected from one of a pair of data in a first unit and a lower-order bit selected from the other of the pair of data to each threshold voltage of the memory cell, wherein in a first write operation that processes data in the first unit, the logic of one of the higher-order bit and the lower-order bit is fixed, and two pieces of multivalued data that maximize the difference between the threshold voltages are assigned, thereby storing one bit of input data in the one memory cell in a pseudo binary state, and in a second write operation that processes data in a second unit larger than the first unit, a plurality of bits of input data is stored in the one memory cell in a multivalued state, and parity data for error correction in the second unit is stored in the memory cell."
8139400,"A system including a buffer to receive and store a stream of content data. A controller module may be configured to determine the macro-diversity region size based on a set of pre-selected configuration parameters including an incoming rate of the content data and to allocate at least a portion of the content data to a macro-diversity region, to monitor an amount of the content data in the buffer in accordance with the set of pre-selected configuration parameters including an incoming rate of the content data to determine whether the amount of content data falls into or out of a target range defined by a low-end value and a high-end value and to adjust the size of the macro-diversity region by one or more increments in response to changes in the amount of the content data in accordance with the target range."
8139401,Methods for performing various operations via unlicensed mobile access (UMA) radio link control (URLC) messages in an unlicensed mobile access network (UMAN). The UMAN comprises a first radio access network that may be employed for accessing data services provided by a core network comprising a second radio access network. URLC messages are exchanged between mobile stations (MSs) and UMA network controllers (UNCs) to perform various operations associated with the UMAN. An MS may access the UMAN via a wireless access point (AP) that is communicatively coupled to a UNC via an IP network. The URLC messages are sent between MSs and UNCs using an Up interface comprising a set of layered protocols over an underlying IP transport.
8139402,"A system for printing documents <b>100</b> having a position identifying pattern <b>108</b> on them comprises a memory <b>403</b> arranged to have a document definition <b>410</b> stored therein which defines a document having at least one pattern area <b>107</b> and a printing control system <b>400, 408, 306, 307, 309</b> arranged to print a document instance from the definition by allocating an identity to the document instance, associating an area <b>700, 718, 720, 721, 722</b> of pattern space with the document instance, and printing the document instance, wherein the printing control system is arranged to move the boundaries of the defined pattern area before printing the document instance."
8139403,"A non-volatile memory comprising a NOR block with a first sub-block independently addressable from a second sub-block, the two sub-blocks sharing a physical substrate of the NOR block, and a first memory to store execution status information to reflect an erase status of the first sub-block. A method to selectively erase the first sub-block while inhibiting the second sub-block from erasing, comprising updating execution status information associated with the first sub-block and resuming erasing upon an occurrence of an interruption event depending on the indication of the execution status information."
8139404,"A nonvolatile semiconductor storage device including a NAND cell unit having a first and a second select gate transistor, a plurality of memory cell transistors series connected between the first and second select gate transistors that are coupled to corresponding word lines, and a peripheral circuit erase verifying the NAND cell unit by turning on the first and second select gate transistors, applying a predetermined voltage level on the source line, detecting a voltage level of the bit line at once under a state where a voltage level applied on one or more of the word lines coupled to the memory cell transistors relatively closer to the second select gate transistor is arranged higher than that applied on one or more of the word lines coupled to the memory cell transistors relatively closer to the first select gate transistor, and verifying data erase based on the detected voltage."
8139405,"There is provided a mobile communication system that can prevent a situation in which, although there is no occasion to receive packets for a mobile station, the reception processing is continued and useless power is undesirably consumed. The mobile communication system includes a base station that repeats a transmission period and a transmission halt period with a constant control cycle, and mobile station that repeats a reception period and a reception halt period with a constant control cycle (antenna, duplexer, reception unit, user data separation unit, packet transmission determination unit, reception period determination unit, packet reception determination unit, and signal synthesis unit). The mobile station alternately repeats the reception period and reception halt period, sends the reception result to the base station, and starts the reception period according to the start of the transmission period of the base station to receive packets. In case all the packets cannot be correctly received during the reception period, the reception period is extended by a predetermined period in the control cycle. Furthermore, in case all the packets can be correctly received during the reception period, the mobile station transfers to the reception halt period to halt the reception."
8139406,"A disclosed image formation management system includes image forming apparatuses and a local management apparatus connected via a network to the image forming apparatuses. Each of the image forming apparatuses includes a user information storing unit storing user information of users, a management information storing unit storing a current number of image formation pages and a maximum number of image formation pages of each of the users, and an image formation control unit configured to authenticate the users based on the user information and to limit image formation by each of the authenticated users based on the current number of image formation pages and the maximum number of image formation pages. The local management apparatus is configured to manage the user information and the maximum numbers of image formation pages of the users of the image forming apparatuses."
8139407,"A system is provided for multi-rank, partial-width memory modules. A memory controller is provided. Additionally, a memory bus is provided. Further, a memory module with a plurality of ranks of memory circuits is provided, the memory module including a first number of data pins that is less than a second number of data pins of the memory bus."
8139408,A sensor network has a plurality of wireless sensors which transmit to an intermediate receiving device which relays data to a central server. A method is provided for receiving data packets at the intermediate receiving device from a plurality of the transmitting devices. Data packets are sensed on a communication medium at the receiving device and the total traffic intensity of data packets from the transmitting devices is estimated. A detection threshold for data packets is provided and adapted as a function of the total intensity. The receiving device receives data packets with a signal strength above the current detection threshold.
8139409,"There is provided a communication system in which semi-duplex many-to-many multicasting service can be performed to both a mobile station and a base station by using a unified call control protocol such as SIP on an IP network, and can contain mobile stations and base stations of existing wireless facilities. The communication system in which the semi-duplex many-to-many multicasting service is performed to plural mobile stations <b>100</b><i>a, </i><b>100</b><i>b </i><b>100</b><i>c </i>and <b>110</b> includes a gateway <b>104</b><i>a </i>to convert a first protocol to connect the mobile station <b>100</b><i>a</i>, a base station <b>101</b><i>a </i>and the gateway <b>104</b><i>a</i>, and a second protocol to connect the gateway <b>104</b><i>a</i>, a call control server <b>105</b> and a press-talk server <b>106</b>. The gateways <b>104</b><i>a, </i><b>104</b><i>b, </i><b>104</b><i>c </i>and <b>114</b><i>a </i>perform the protocol conversion for both communication to the mobile station and communication to the base station, so that the semi-duplex many-to-many press-talk can be realized."
8139410,"The image forming system is provided with: a printer that superposes and transfers plural images formed by use of plural image forming materials to a medium; and a data processor that supplies data of the images to the printer. The data processor includes: a data generation unit that generates data of image components corresponding to the respective kinds of the image forming materials; a data forwarding unit that forwards the generated data to the printer; and an assigning unit that assigns the image components in accordance with the data amount of the forwarded data. The printer includes: an output controller that controls an image forming mechanism to form an image by use of the image forming materials; and a switch processing unit that transmits the data received from the data processor, to the output controller corresponding to the image components of the received data."
8139411,"A management station discovers agent devices connected to a network by broadcasting discovery messages having a session number and waiting for discovery acknowledge unicast messages from at least some of the discovery aware agent devices connected to the network. The management station receives the discovery acknowledge unicast messages from the agent devices and each message comprises the session number and an address uniquely identifying the agent device sending the discovery acknowledge unicast message. The management station then sends a unicast registration message having a sequence number based on the session number of the discovery message. At that point, the agent device will be registered permitting further communication to the registered discovery aware agent device. The management station will send, periodically, rediscovery messages having the same session number as the discovery message. The discovery aware agent devices connected to the network which have not previously responded to a discovery or rediscovery message having the same session number or have not received a registration message with a sequence number related to the session number will respond to subsequent rediscovery messages. The agent devices will not respond to subsequent rediscovery messages if the agent device has previously received a unicast registration message with a sequence number related to the session number of the multicast discovery message or the subsequent multicast rediscovery message."
8139412,"Apparatus, and an associated method, for facilitating operation of a radio communication system that provides for multi rate data communications, such as a CDMA 2000 system that provides for 1xEV-DV communication services. A supplemental pilot, or control, signal generator embodied at a mobile station generates a supplemental pilot, or control, signal that is sent on a newly defined supplemental pilot, or control, channel. As the data rates of data communicated upon a reverse supplemental channel changes, corresponding changes are made to the power level of the reverse supplemental pilot, or control, signal."
8139413,"When a print command that designates a layout recording function by its upper layer, and designates a frame print function by its lower layer is transmitted from a camera to a printer, the printer determines a layout print function that prints a plurality of images on a single sheet, based on the upper layer. In a case where the printer can determine the lower layer of the command, the printer acquires details of a layout. In a case where the printer cannot determine the lower layer of the command, the printer determines a normal frame print function. The printer prints a normal layout image or special frame image in accordance with the determined layout of images."
8139414,"A method and system for providing a network and routing protocol for utility services are disclosed. In one embodiment, a computer-implemented method comprises discovering a utility network, wherein a utility device (for example, a constant powered meter) sends network discovery messages to find the utility network. Neighboring meters are discovered and the device listens for advertised routes for one or more networks from the neighbors. The device is then registered with one or more utility networks, receiving a unique address for each network registration. Also illustrated in this invention disclosure is how each device of a class of devices (for example, battery powered meter) finds and associates itself with another device (for example, constant powered meter). The constant powered meter also registers its associate battery powered meter with the utility networks. The constant powered meter registers itself with the access points and the upstream nodes in the path out of each network. Each upstream node can independently make forwarding decisions on both upstream and downstream packets i.e. choose the next hop according to the best information available to it. The constant powered meter can sense transient link problems, outage problems, and traffic characteristics. It uses the information to find the best route out of and within each network. Each network device thus maintains multi-egress, multi-ingress network routing options both for itself and the device(s) associated with it."
